web-scraper-order;web-scraper-start-url;boxscore;boxscore-href;date;q_scores;pages;pages-href
1574872147-6237;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Dynamo Moscow W - Dynamo Kursk W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/dynamo-moscow-w-dynamo-kursk-w/4WTG4MMA/;08.04.2017 - 17:00;(15:28, 8:19, 22:22, 17:29);Play Offs;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=l8qhcu8I
1574872312-6292;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Spartak Moscow W - Dynamo Moscow W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/spartak-moscow-w-dynamo-moscow-w/KWRryelL/;11.12.2016 - 16:00;(17:16, 18:16, 15:25, 9:22);;
1574872102-6223;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Spartak Moscow W - Novosibirsk W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/spartak-moscow-w-novosibirsk-w/OQ5bDp6G/;24.04.2017 - 17:00;(17:22, 22:8, 16:16, 21:19);5th-8th places;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=QX6LuDxo
1574872075-6214;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Vologda W - Spartak Moscow W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/vologda-w-spartak-moscow-w/CdZRs39K/;02.04.2017 - 17:30;(21:13, 18:16, 15:10, 9:16);5th-8th places;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=QX6LuDxo
1574872171-6245;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Dynamo Kursk W - Ekaterinburg W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/dynamo-kursk-w-ekaterinburg-w/lnhWlQXf/;01.05.2017 - 17:00;(20:22, 20:19, 17:20, 25:22);Play Offs;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=l8qhcu8I
1574872114-6226;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;MBA Moscow W - Nadezhda W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/mba-moscow-w-nadezhda-w/YTMzCc0A/;18.03.2017 - 13:00;(30:23, 12:33, 10:20, 19:27);Play Offs;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=l8qhcu8I
1574872255-6273;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Ekaterinburg W - MBA Moscow W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/ekaterinburg-w-mba-moscow-w/GdlISBv4/;30.10.2016 - 15:00;(26:10, 17:15, 22:8, 19:8);;
1574872390-6318;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Noginsk W - Novosibirsk W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/spartak-noginsk-w-novosibirsk-w/0r5lvL0U/;22.01.2017 - 13:00;(9:16, 12:23, 18:17, 18:16);;
1574872168-6244;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Ekaterinburg W - Dynamo Kursk W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/ekaterinburg-w-dynamo-kursk-w/QDSabQJC/;28.04.2017 - 16:00;(13:24, 28:14, 13:20, 28:17);Play Offs;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=l8qhcu8I
1574872159-6241;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Dynamo Kursk W - Ekaterinburg W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/dynamo-kursk-w-ekaterinburg-w/Qy93GfGl/;24.04.2017 - 18:00;(16:22, 26:8, 14:11, 8:13);Play Offs;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=l8qhcu8I
1574872399-6321;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Enisey Krasnoyarsk W - Dynamo Moscow W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/enisey-krasnoyarsk-w-dynamo-moscow-w/4dVbbOon/;22.01.2017 - 09:00;(15:12, 19:13, 13:28, 16:16);;
1574872345-6303;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Novosibirsk W - MBA Moscow W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/novosibirsk-w-mba-moscow-w/QVFoYRXt/;23.12.2016 - 13:30;(16:18, 21:18, 7:25, 18:14);;
1574872189-6251;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Spartak Moscow W - Nadezhda W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/spartak-moscow-w-nadezhda-w/nqc3F14m/;04.10.2016 - 17:00;(18:17, 13:24, 16:23, 17:20);;
1574872369-6311;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Vologda W - Noginsk W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/vologda-w-spartak-noginsk-w/QiiMp5Hn/;11.01.2017 - 16:30;(18:12, 18:14, 29:8, 14:25);;
1574872156-6240;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Nadezhda W - Dynamo Moscow W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/nadezhda-w-dynamo-moscow-w/Kb87FEVf/;24.04.2017 - 16:00;(17:6, 36:15, 15:11, 31:19);Play Offs;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=l8qhcu8I
1574872063-6211;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Enisey Krasnoyarsk W - Kazanochka K. W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/enisey-krasnoyarsk-w-kazanochka-kazan-w/YmVVuaTo/;24.03.2017 - 13:00;(17:17, 21:26, 17:21, 9:21);9th-11th places;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=rgJB4dFo
1574872234-6266;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;MBA Moscow W - Enisey Krasnoyarsk W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/mba-moscow-w-enisey-krasnoyarsk-w/O632BA9T/;19.10.2016 - 18:00;(15:21, 12:11, 20:18, 8:16);;
1574872219-6261;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;MBA Moscow W - Nadezhda W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/mba-moscow-w-nadezhda-w/GzDsGYfb/;13.10.2016 - 18:00;(8:14, 13:16, 18:16, 21:15);;
1574872348-6304;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Spartak Moscow W - MBA Moscow W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/spartak-moscow-w-mba-moscow-w/pYVnW52g/;05.01.2017 - 16:00;(8:20, 21:19, 15:15, 9:20);;
1574872288-6284;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;MBA Moscow W - Kazanochka K. W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/mba-moscow-w-kazanochka-kazan-w/dhgyIFsq/;27.11.2016 - 15:00;(17:15, 15:13, 15:20, 15:18);;
1574872204-6256;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Dynamo Kursk W - Spartak Moscow W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/dynamo-kursk-w-spartak-moscow-w/AolOAwJI/;08.10.2016 - 17:00;(24:10, 20:14, 18:10, 9:10);;
1574872300-6288;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Spartak Moscow W - Kazanochka K. W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/spartak-moscow-w-kazanochka-kazan-w/pEZVwc42/;04.12.2016 - 16:00;(14:22, 16:11, 9:26, 16:18);;
1574872393-6319;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Nadezhda W - Dynamo Kursk W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/nadezhda-w-dynamo-kursk-w/nu1pu1oO/;22.01.2017 - 13:00;(15:30, 6:19, 13:14, 17:20);;
1574872318-6294;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Enisey Krasnoyarsk W - Nadezhda W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/enisey-krasnoyarsk-w-nadezhda-w/O4YZxHJ8/;11.12.2016 - 13:00;(14:8, 14:19, 14:16, 13:19);;
1574797401-27918;https://www.betexplorer.com/basketball/russia/premier-league-women-2017-2018/results/?stage=GzNg8RZH;Dynamo Moscow W - Dynamo Kursk W;https://www.betexplorer.com/basketball/russia/premier-league-women-2017-2018/dynamo-moscow-w-dynamo-kursk-w/xzVEekyP/;13.03.2018 - 16:00;(19:29, 15:31, 20:22, 15:14);;
