web-scraper-order;web-scraper-start-url;boxscore;boxscore-href;date;q_scores;pages;pages-href
1574934938-7818;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Mondeville W - Nantes W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/mondeville-w-nantes-w/OS6l4hQG/;14.12.2013 - 20:00;(22:24, 13:26, 24:29, 27:22);;
1574934806-7774;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Arras W - Nantes W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/arras-w-nantes-w/lztOzWa2/;26.10.2013 - 20:00;(16:16, 16:10, 22:16, 12:20);;
1574935160-7892;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Bourges W - Flammes Carolo W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/bourges-w-flammes-carolo-w/vJez2NGi/;26.03.2014 - 20:00;(19:13, 12:16, 24:6, 15:15);;
1574934899-7805;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Mondeville W - Lyon W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/mondeville-w-lyon-w/zXJcecsn/;30.11.2013 - 20:00;(10:19, 20:24, 21:11, 19:4);;
1574935233-7916;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Toulouse W - Tarbes GB W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/toulouse-w-tarbes-gb-w/z7rOHQC6/;16.04.2014 - 20:00;(18:24, 24:17, 14:16, 19:24);;
1574935073-7863;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Angers W - ESB Lille W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/angers-w-esb-lille-w/QHrUjxig/;22.02.2014 - 20:00;(14:19, 15:16, 17:13, 18:14);;
1574935184-7900;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Angers W - Union Hainaut W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/angers-w-union-hainaut-w/MJbRahiL/;30.03.2014 - 15:30;(17:15, 13:22, 19:12, 20:9);;
1574935091-7869;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Landes W - Nantes W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/landes-w-nantes-w/Ee6djQHu/;01.03.2014 - 20:00;(22:16, 23:20, 11:16, 11:5);;
1574934763-7760;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Bourges W - Nice W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/bourges-w-nice-w/xGzaHMsp/;19.10.2013 - 20:00;(23:8, 15:12, 26:13, 19:8);;
1574934694-7737;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Lattes Montpellier W - Bourges W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/lattes-montpellier-w-bourges-w/rmhxaNwd/;18.05.2014 - 17:00;(22:15, 11:8, 18:14, 12:17);Play Offs;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=GnuvElIQ
