web-scraper-order;web-scraper-start-url;boxscore;boxscore-href;date;q_scores;pages;pages-href
1574846917-1219;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Istanbul Univ. W - Botas W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/istanbul-gelisim-universitesi-w-botas-w/8GzKscok/;07.04.2018 - 15:00;(14:22, 19:10, 18:24, 23:10);;
1574846653-1131;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Fenerbahce W - Bellona Kayseri W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/fenerbahce-w-bellona-kayseri-w/CzbY96Bb/;24.12.2017 - 14:00;(22:18, 19:12, 19:14, 18:16);;
1574846364-1035;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Hatay W - Mersin W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/hatay-w-mersin-w/n1Q00k7e/;24.04.2018 - 17:00;(18:21, 18:22, 19:14, 20:21);Play Offs;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=pMJtKyzB
1574846535-1092;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Cukurova W - Canik Belediye W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/cukurova-w-samsun-canik-belediye-w/tfYGr9e2/;18.11.2017 - 12:00;(13:13, 9:15, 21:13, 20:20);;
1574846737-1159;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Canik Belediye W - Besiktas W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/samsun-canik-belediye-w-besiktas-w/M59GqPFq/;21.01.2018 - 12:00;(19:22, 16:17, 10:14, 21:17);;
1574846707-1149;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Bornova Spor W - Bellona Kayseri W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/bornova-spor-w-bellona-kayseri-w/0EmtncKp/;13.01.2018 - 11:00;(32:21, 14:23, 13:29, 17:14);;
1574846490-1077;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Yakin Dogu Univ. W - Bellona Kayseri W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/yakin-dogu-universitesi-w-bellona-kayseri-w/OzHivf4G/;28.10.2017 - 14:00;(31:14, 18:17, 18:10, 18:4);;
1574846686-1142;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Besiktas W - Botas W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/besiktas-w-botas-w/tA4cfLC4/;06.01.2018 - 14:30;(18:21, 21:15, 17:16, 12:14);;
1574846761-1167;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Ormanspor W - Bornova Spor W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/ogm-ormanspor-w-bornova-spor-w/EJ8cH3yF/;03.02.2018 - 12:00;;;
1574846556-1099;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Galatasaray W - Botas W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/galatasaray-w-botas-w/hdAbS8SI/;25.11.2017 - 13:00;(12:13, 20:18, 15:17, 23:15);;
1574846851-1197;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Adana Aski W - Istanbul Univ. W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/adana-aski-w-istanbul-gelisim-universitesi-w/6FxaL9YH/;17.03.2018 - 12:00;(18:12, 20:23, 10:16, 14:20);;
